"timestamp","name","type","value","date"
"2019-08-24 08:49:44.000","gasianet.starbucks.com","a","42.99.129.17","201908"
"2019-08-24 04:52:07.000","blonde.starbucks.com","a","216.87.148.114","201908"
"2019-08-24 04:51:35.000","blogs.starbucks.com","cname","sdlgreen.starbucks.com","201908"
"2019-08-24 04:52:57.000","blog.starbucks.com","a","216.87.148.114","201908"
"2019-08-24 07:09:56.000","de-de.test.starbucks.com","cname","test.starbucks.com.edgekey-staging.net","201908"
"2019-08-24 07:04:04.000","deepbrew-prod-api.starbucks.com","cname","s00188trfpdeepbrew.trafficmanager.net","201908"
"2019-08-24 07:12:11.000","delivery.starbucks.com","a","13.52.82.12","201908"
"2019-08-24 05:57:50.000","chdlyncconf01.starbucks.com","a","199.233.179.30","201908"
"2019-08-24 05:57:50.000","chdlyncconf01.starbucks.com","a","199.233.179.51","201908"
"2019-08-24 06:03:43.000","chdlyncedge01.starbucks.com","a","199.233.179.29","201908"
"2019-08-24 06:03:43.000","chdlyncedge01.starbucks.com","a","199.233.179.46","201908"
"2019-08-24 05:55:34.000","chdlyncweb01.starbucks.com","a","199.233.179.60","201908"
"2019-08-24 05:59:25.000","chdlyncwebapp01.starbucks.com","a","199.233.179.61","201908"
"2019-08-24 10:16:40.000","icommerceagent.starbucks.com","cname","icommerceagent.sbx.pfsweb.com","201908"
"2019-08-24 10:20:10.000","ideas.starbucks.com","cname","sdlgreen.starbucks.com","201908"
"2019-08-24 10:16:34.000","id-cert.gtm.starbucks.com","a","98.99.254.41","201908"
"2019-08-24 10:18:38.000","id-cert.starbucks.com","cname","id-cert.gtm.starbucks.com","201908"
"2019-08-24 10:18:33.000","id-dev.gtm.starbucks.com","a","98.99.254.40","201908"
"2019-08-24 10:20:02.000","id-dev.starbucks.com","cname","id-dev.gtm.starbucks.com","201908"
"2019-08-24 10:15:51.000","id.gtm.starbucks.com","a","98.99.250.9","201908"
"2019-08-24 10:16:34.000","id.starbucks.com","cname","id.gtm.starbucks.com","201908"
"2019-08-24 10:17:00.000","ie.starbucks.com","a","216.87.148.114","201908"
"2019-08-24 08:48:30.000","gifts.starbucks.com","cname","int.gifts.starbucks.com","201908"
"2019-08-24 17:29:21.000","partner.starbucks.com","a","98.99.252.118","201908"
"2019-08-24 17:29:57.000","passport.starbucks.com","cname","ssl.cdn.passport.starbucks.com.c.footprint.net","201908"
"2019-08-24 06:49:43.000","ct.cdx.starbucks.com","cname","sbux-integration-cdx-stable.apigee.net","201908"
"2019-08-24 06:54:22.000","ct.ucpc.starbucks.com","cname","sbux-integration-ucp-stable.apigee.net","201908"
"2019-08-24 06:49:56.000","ct00.gifts.starbucks.com","cname","s00293cpipgift00.eastus.cloudapp.azure.com","201908"
"2019-08-24 06:49:22.000","ct00.mfa.starbucks.com","cname","s00294tpipmfa00.eastus.cloudapp.azure.com","201908"
"2019-08-24 06:50:47.000","ct01.gifts.starbucks.com","cname","s00293cpipgift01.westus.cloudapp.azure.com","201908"
"2019-08-24 06:53:48.000","ctimid-v9-cert.starbucks.com","a","98.99.250.176","201908"
"2019-08-24 06:58:17.000","customerservice.starbucks.com","cname","starbucksweb.custhelp.com","201908"
"2019-08-24 03:54:08.000","airlock.starbucks.com","a","98.99.254.187","201908"
"2019-08-24 11:36:56.000","loadglobalassets.starbucks.com","cname","globalassets.starbucks.com.edgekey.net","201908"
"2019-08-24 11:34:09.000","loadglobalsecureui.starbucks.com","a","98.99.248.158","201908"
"2019-08-24 11:34:44.000","loadgreen.starbucks.com","a","98.99.248.57","201908"
"2019-08-24 11:34:09.000","loadsecurepayment.starbucks.com","a","98.99.248.211","201908"
"2019-08-24 11:43:36.000","loadsecurepostback.openapi.starbucks.com","a","98.99.250.207","201908"
"2019-08-24 11:36:00.000","loadsecureui.starbucks.com","a","98.99.248.38","201908"
"2019-08-24 11:43:38.000","loadwww.starbucks.com","a","98.99.248.35","201908"
"2019-08-24 11:35:20.000","load-digitalcontent-origin.starbucks.com","a","98.99.248.59","201908"
"2019-08-24 11:42:24.000","load.mfa.starbucks.com","cname","s00294tm0mfaload0.trafficmanager.net","201908"
"2019-08-24 11:34:08.000","load.openapi.starbucks.com","cname","sbux-load-gcp-oapi-load-gcp.apigee.net","201908"
"2019-08-24 11:35:10.000","load.parity.starbucks.com","cname","ap-parity-load-01.apigee.net","201908"
